date,home_team,away_team,result,season,result_code
2019-08-18,Anand,Carlsen,D,2019,0
2019-08-18,Giri,Aronian,D,2019,0
2019-08-18,Caruana,Nepomniachtchi,D,2019,0
2019-08-19,Nakamura,Karjakin,D,2019,0
2019-08-19,Ding Liren,MVL,D,2019,0
2019-08-19,Nepomniachtchi,Mamedyarov,D,2019,0
2019-08-19,So,Giri,D,2019,0
2019-08-19,Carlsen,Caruana,D,2019,0
2019-08-19,Aronian,Anand,D,2019,0
2019-08-19,Ding Liren,MVL,D,2019,0
2019-08-20,Harikrishna,Wei Yi,H,2019,1
2019-08-20,Harikrishna,Wei Yi,H,2019,1
2019-08-20,Giri,MVL,D,2019,0
2019-08-20,Nakamura,Ding Liren,D,2019,0
2019-08-20,Matlakov,Artemiev,D,2019,0
2019-08-20,Vitiugov,Jakovenko,D,2019,0
2019-08-20,Karjakin,Nepomniachtchi,D,2019,0
2019-08-20,Nakamura,Ding Liren,D,2019,0
2019-08-20,Giri,MVL,D,2019,0
2019-08-20,Anand,So,D,2019,0
2019-08-20,Mamedyarov,Carlsen,D,2019,0
2019-08-20,Caruana,Aronian,H,2019,1
2019-08-20,Vitiugov,Jakovenko,D,2019,0
2019-08-21,Nepomniachtchi,Nakamura,H,2019,1
2019-08-21,Ding Liren,Giri,H,2019,1
2019-08-21,Carlsen,Karjakin,D,2019,0
2019-08-21,So,Caruana,D,2019,0
2019-08-21,Aronian,Mamedyarov,D,2019,0
2019-08-21,MVL,Anand,D,2019,0
2019-08-21,Jakovenko,Tomashevsky,D,2019,0
2019-08-21,MVL,Anand,D,2019,0
2019-08-21,Ding Liren,Giri,H,2019,1
2019-08-22,Andreikin,Wang Hao,D,2019,0
2019-08-22,Andreikin,Wang Hao,D,2019,0
2019-08-23,Anand,Giri,D,2019,0
2019-08-23,Caruana,MVL,D,2019,0
2019-08-23,Karjakin,Aronian,D,2019,0
2019-08-23,Nakamura,Carlsen,D,2019,0
2019-08-23,Nepomniachtchi,Ding Liren,D,2019,0
2019-08-23,Mamedyarov,So,D,2019,0
2019-08-23,Wei Yi,Andreikin,D,2019,0
2019-08-23,Yu Yangyi,Harikrishna,D,2019,0
2019-08-23,Caruana,MVL,D,2019,0
2019-08-23,Nepomniachtchi,Ding Liren,D,2019,0
2019-08-23,Yu Yangyi,Harikrishna,D,2019,0
2019-08-23,Wei Yi,Andreikin,D,2019,0
2019-08-24,MVL,Mamedyarov,D,2019,0
2019-08-24,Ding Liren,Anand,D,2019,0
2019-08-24,MVL,Mamedyarov,D,2019,0
2019-08-24,Carlsen,Nepomniachtchi,D,2019,0
2019-08-24,Ding Liren,Anand,D,2019,0
2019-08-24,Aronian,Nakamura,D,2019,0
2019-08-24,Giri,Caruana,D,2019,0
2019-08-24,So,Karjakin,D,2019,0
2019-08-25,Caruana,Anand,D,2019,0
2019-08-25,Karjakin,MVL,H,2019,1
2019-08-25,Nepomniachtchi,Aronian,H,2019,1
2019-08-25,Mamedyarov,Giri,D,2019,0
2019-08-25,Carlsen,Ding Liren,D,2019,0
2019-08-25,Nakamura,So,D,2019,0
2019-08-25,Carlsen,Ding Liren,D,2019,0
2019-08-25,Karjakin,MVL,H,2019,1
2019-08-26,Aronian,Carlsen,D,2019,0
2019-08-26,Giri,Karjakin,D,2019,0
2019-08-26,MVL,Nakamura,D,2019,0
2019-08-26,Ding Liren,Caruana,H,2019,1
2019-08-26,So,Nepomniachtchi,A,2019,-1
2019-08-26,Anand,Mamedyarov,D,2019,0
2019-08-27,Karjakin,Anand,D,2019,0
2019-08-27,Carlsen,So,H,2019,1
2019-08-27,Nepomniachtchi,MVL,A,2019,-1
2019-08-27,Aronian,Ding Liren,D,2019,0
2019-08-27,Nakamura,Giri,D,2019,0
2019-08-27,Mamedyarov,Caruana,D,2019,0
2019-08-28,Caruana,Karjakin,D,2019,0
2019-08-28,Giri,Nepomniachtchi,H,2019,1
2019-08-28,Ding Liren,Mamedyarov,D,2019,0
2019-08-28,MVL,Carlsen,A,2019,-1
2019-08-28,Anand,Nakamura,D,2019,0
2019-08-28,So,Aronian,D,2019,0
2019-09-02,Topalov,So,H,2019,1
2019-09-02,Aronian,Nakamura,H,2019,1
2019-09-02,Svidler,Dominguez Perez,H,2019,1
2019-09-02,Svidler,Dominguez Perez,D,2019,0
2019-09-02,Aronian,Nakamura,D,2019,0
2019-09-02,Topalov,So,D,2019,0
2019-09-02,Dominguez Perez,Svidler,A,2019,-1
2019-09-02,So,Topalov,H,2019,1
2019-09-02,So,Topalov,H,2019,1
2019-09-02,Nakamura,Aronian,A,2019,-1
2019-09-02,Nakamura,Aronian,A,2019,-1
2019-09-02,Dominguez Perez,Svidler,D,2019,0
2019-09-03,Dominguez Perez,Svidler,D,2019,0
2019-09-03,Dominguez Perez,Svidler,A,2019,-1
2019-09-03,So,Topalov,H,2019,1
2019-09-03,So,Topalov,H,2019,1
2019-09-03,Nakamura,Aronian,H,2019,1
2019-09-03,Nakamura,Aronian,D,2019,0
2019-09-03,Svidler,Dominguez Perez,D,2019,0
2019-09-03,Svidler,Dominguez Perez,H,2019,1
2019-09-03,Topalov,So,D,2019,0
2019-09-03,Topalov,So,D,2019,0
2019-09-03,Aronian,Nakamura,H,2019,1
2019-09-03,Aronian,Nakamura,A,2019,-1
2019-09-03,Harikrishna,Wojtaszek,D,2019,0
2019-09-04,Svidler,Dominguez Perez,H,2019,1
2019-09-04,Svidler,Dominguez Perez,D,2019,0
2019-09-04,Topalov,So,A,2019,-1
2019-09-04,Topalov,So,A,2019,-1
2019-09-04,Aronian,Nakamura,A,2019,-1
2019-09-04,So,Topalov,D,2019,0
2019-09-04,Dominguez Perez,Svidler,H,2019,1
2019-09-04,Dominguez Perez,Svidler,H,2019,1
2019-09-04,So,Topalov,D,2019,0
2019-09-04,Nakamura,Aronian,D,2019,0
2019-09-04,Nakamura,Aronian,D,2019,0
2019-09-04,Aronian,Nakamura,A,2019,-1
2019-09-05,Dominguez Perez,Svidler,D,2019,0
2019-09-05,Aronian,Nakamura,A,2019,-1
2019-09-05,Topalov,So,H,2019,1
2019-09-05,Svidler,Dominguez Perez,H,2019,1
2019-09-05,So,Topalov,D,2019,0
2019-09-05,Dominguez Perez,Svidler,H,2019,1
2019-09-05,Aronian,Nakamura,H,2019,1
2019-09-05,Svidler,Dominguez Perez,D,2019,0
2019-09-05,So,Topalov,H,2019,1
2019-09-05,Nakamura,Aronian,H,2019,1
2019-09-05,Nakamura,Aronian,D,2019,0
2019-09-05,Topalov,So,A,2019,-1
2019-09-05,So,Topalov,D,2019,0
2019-09-05,Aronian,Nakamura,A,2019,-1
2019-09-05,Dominguez Perez,Svidler,D,2019,0
2019-09-05,Svidler,Dominguez Perez,A,2019,-1
2019-09-05,Nakamura,Aronian,H,2019,1
2019-09-05,Topalov,So,D,2019,0
2019-09-05,Dominguez Perez,Svidler,A,2019,-1
2019-09-05,Aronian,Nakamura,A,2019,-1
2019-09-05,Svidler,Dominguez Perez,H,2019,1
2019-09-05,Nakamura,Aronian,D,2019,0
2019-09-05,So,Topalov,H,2019,1
2019-09-16,Firouzja,Ding Liren,D,2019,0
2019-09-16,Dominguez Perez,Wang Hao,D,2019,0
2019-09-16,Le Quang Liem,Artemiev,D,2019,0
2019-09-16,Yu Yangyi,Wei Yi,D,2019,0
2019-09-16,Tomashevsky,Nepomniachtchi,D,2019,0
2019-09-16,Firouzja,Ding Liren,D,2019,0
2019-09-16,Yu Yangyi,Wei Yi,D,2019,0
2019-09-16,Dominguez Perez,Wang Hao,D,2019,0
2019-09-16,Le Quang Liem,Artemiev,D,2019,0
2019-09-16,Giri,Xiong,D,2019,0
2019-09-16,Duda,Andreikin,H,2019,1
2019-09-16,Vitiugov,Karjakin,H,2019,1
2019-09-16,So,Vidit,H,2019,1
2019-09-16,Aronian,Matlakov,D,2019,0
2019-09-17,Wei Yi,Yu Yangyi,D,2019,0
2019-09-17,Ding Liren,Firouzja,D,2019,0
2019-09-17,Nepomniachtchi,Tomashevsky,D,2019,0
2019-09-17,Vidit,So,D,2019,0
2019-09-17,Karjakin,Vitiugov,D,2019,0
2019-09-17,Matlakov,Aronian,A,2019,-1
2019-09-17,Artemiev,Le Quang Liem,D,2019,0
2019-09-17,Andreikin,Duda,D,2019,0
2019-09-17,Xiong,Giri,D,2019,0
2019-09-17,Wei Yi,Yu Yangyi,D,2019,0
2019-09-17,Artemiev,Le Quang Liem,D,2019,0
2019-09-17,Wang Hao,Dominguez Perez,D,2019,0
2019-09-17,Xiong,Giri,D,2019,0
2019-09-17,Ding Liren,Firouzja,D,2019,0
2019-09-17,Wang Hao,Dominguez Perez,D,2019,0
2019-09-18,Dominguez Perez,Wang Hao,H,2019,1
2019-09-18,Dominguez Perez,Wang Hao,H,2019,1
2019-09-18,Artemiev,Le Quang Liem,D,2019,0
2019-09-18,Wang Hao,Dominguez Perez,H,2019,1
2019-09-18,Le Quang Liem,Artemiev,H,2019,1
2019-09-18,Firouzja,Ding Liren,A,2019,-1
2019-09-18,Wang Hao,Dominguez Perez,D,2019,0
2019-09-18,Le Quang Liem,Artemiev,D,2019,0
2019-09-18,Wei Yi,Yu Yangyi,A,2019,-1
2019-09-18,Ding Liren,Firouzja,H,2019,1
2019-09-18,Wang Hao,Dominguez Perez,H,2019,1
2019-09-18,Artemiev,Le Quang Liem,D,2019,0
2019-09-18,Yu Yangyi,Wei Yi,D,2019,0
2019-09-18,Dominguez Perez,Wang Hao,H,2019,1
2019-09-20,Le Quang Liem,Aronian,D,2019,0
2019-09-20,Mamedyarov,Radjabov,D,2019,0
2019-09-20,Nepomniachtchi,Yu Yangyi,D,2019,0
2019-09-20,MVL,Svidler,H,2019,1
2019-09-20,Vitiugov,So,H,2019,1
2019-09-20,Grischuk,Dominguez Perez,H,2019,1
2019-09-20,MVL,Svidler,H,2019,1
2019-09-20,Nepomniachtchi,Yu Yangyi,D,2019,0
2019-09-20,Le Quang Liem,Aronian,D,2019,0
2019-09-20,Duda,Xiong,H,2019,1
2019-09-21,Radjabov,Mamedyarov,D,2019,0
2019-09-21,Aronian,Le Quang Liem,D,2019,0
2019-09-21,So,Vitiugov,D,2019,0
2019-09-21,Xiong,Duda,H,2019,1
2019-09-21,Svidler,MVL,D,2019,0
2019-09-21,Dominguez Perez,Grischuk,H,2019,1
2019-09-21,Svidler,MVL,D,2019,0
2019-09-21,Yu Yangyi,Nepomniachtchi,H,2019,1
2019-09-21,Aronian,Le Quang Liem,D,2019,0
2019-09-21,Yu Yangyi,Nepomniachtchi,H,2019,1
2019-09-22,Aronian,Le Quang Liem,D,2019,0
2019-09-22,Xiong,Duda,H,2019,1
2019-09-22,Grischuk,Dominguez Perez,H,2019,1
2019-09-22,Le Quang Liem,Aronian,D,2019,0
2019-09-22,Le Quang Liem,Aronian,A,2019,-1
2019-09-22,Aronian,Le Quang Liem,D,2019,0
2019-09-23,Aronian,MVL,D,2019,0
2019-09-23,Grischuk,Ding Liren,D,2019,0
2019-09-23,Vitiugov,Yu Yangyi,D,2019,0
2019-09-23,Xiong,Radjabov,D,2019,0
2019-09-23,Xiong,Radjabov,D,2019,0
2019-09-23,Aronian,MVL,D,2019,0
2019-09-23,Vitiugov,Yu Yangyi,D,2019,0
2019-09-23,Grischuk,Ding Liren,D,2019,0
2019-09-24,Yu Yangyi,Vitiugov,D,2019,0
2019-09-24,MVL,Aronian,D,2019,0
2019-09-24,Ding Liren,Grischuk,H,2019,1
2019-09-24,Radjabov,Xiong,H,2019,1
2019-09-24,Ding Liren,Grischuk,H,2019,1
2019-09-24,Yu Yangyi,Vitiugov,D,2019,0
2019-09-24,MVL,Aronian,D,2019,0
2019-09-25,Yu Yangyi,Vitiugov,H,2019,1
2019-09-25,Vitiugov,Yu Yangyi,D,2019,0
2019-09-25,Yu Yangyi,Vitiugov,D,2019,0
2019-09-25,Vitiugov,Yu Yangyi,H,2019,1
2019-09-25,Yu Yangyi,Vitiugov,D,2019,0
2019-09-25,MVL,Aronian,H,2019,1
2019-09-25,Vitiugov,Yu Yangyi,D,2019,0
2019-09-25,Aronian,MVL,D,2019,0
2019-09-25,Yu Yangyi,Vitiugov,H,2019,1
2019-09-26,MVL,Radjabov,D,2019,0
2019-09-26,Ding Liren,Yu Yangyi,D,2019,0
2019-09-26,MVL,Radjabov,D,2019,0
2019-09-26,Ding Liren,Yu Yangyi,D,2019,0
2019-09-27,Yu Yangyi,Ding Liren,D,2019,0
2019-09-27,Radjabov,MVL,H,2019,1
2019-09-27,Yu Yangyi,Ding Liren,D,2019,0
2019-09-27,Radjabov,MVL,H,2019,1
2019-09-28,Yu Yangyi,Ding Liren,D,2019,0
2019-09-28,Ding Liren,Yu Yangyi,H,2019,1
2019-09-30,Yu Yangyi,MVL,D,2019,0
2019-09-30,Radjabov,Ding Liren,D,2019,0
2019-09-30,Yu Yangyi,MVL,D,2019,0
2019-09-30,Radjabov,Ding Liren,D,2019,0
2019-10-01,Ding Liren,Radjabov,H,2019,1
2019-10-01,Ding Liren,Radjabov,H,2019,1
2019-10-01,MVL,Yu Yangyi,D,2019,0
2019-10-01,MVL,Yu Yangyi,D,2019,0
2019-10-02,Radjabov,Ding Liren,H,2019,1
2019-10-02,Yu Yangyi,MVL,D,2019,0
2019-10-02,Yu Yangyi,MVL,D,2019,0
2019-10-02,Radjabov,Ding Liren,H,2019,1
2019-10-03,Ding Liren,Radjabov,D,2019,0
2019-10-03,MVL,Yu Yangyi,D,2019,0
2019-10-03,Ding Liren,Radjabov,D,2019,0
2019-10-03,MVL,Yu Yangyi,D,2019,0
2019-10-04,Radjabov,Ding Liren,H,2019,1
2019-10-04,Firouzja,Nepomniachtchi,A,2019,-1
2019-10-04,Caruana,Svidler,H,2019,1
2019-10-04,Nakamura,So,H,2019,1
2019-10-04,Nepomniachtchi,Firouzja,H,2019,1
2019-10-04,Svidler,Caruana,D,2019,0
2019-10-04,So,Nakamura,A,2019,-1
2019-10-04,Firouzja,Nepomniachtchi,H,2019,1
2019-10-04,Svidler,Caruana,D,2019,0
2019-10-04,So,Nakamura,A,2019,-1
2019-10-04,Firouzja,Nepomniachtchi,D,2019,0
2019-10-04,Caruana,Svidler,A,2019,-1
2019-10-04,Nakamura,So,H,2019,1
2019-10-04,Caruana,Svidler,D,2019,0
2019-10-04,Nakamura,So,D,2019,0
2019-10-04,Nepomniachtchi,Firouzja,D,2019,0
2019-10-04,MVL,Yu Yangyi,H,2019,1
2019-10-04,Radjabov,Ding Liren,D,2019,0
2019-10-04,Yu Yangyi,MVL,A,2019,-1
2019-10-04,Ding Liren,Radjabov,D,2019,0
2019-10-04,Ding Liren,Radjabov,D,2019,0
2019-10-04,Ding Liren,Radjabov,A,2019,-1
2019-10-04,Firouzja,Nepomniachtchi,D,2019,0
2019-10-04,So,Nakamura,D,2019,0
2019-10-04,Svidler,Caruana,A,2019,-1
2019-10-04,Nepomniachtchi,Firouzja,D,2019,0
2019-10-04,Radjabov,Ding Liren,D,2019,0
2019-10-05,So,Svidler,H,2019,1
2019-10-05,Firouzja,Vidit,H,2019,1
2019-10-05,Svidler,So,D,2019,0
2019-10-05,Vidit,Firouzja,D,2019,0
2019-10-05,Vidit,Firouzja,A,2019,-1
2019-10-05,Firouzja,Vidit,D,2019,0
2019-10-05,Firouzja,Vidit,D,2019,0
2019-10-05,Svidler,So,H,2019,1
2019-10-05,Svidler,So,D,2019,0
2019-10-05,Vidit,Firouzja,D,2019,0
2019-10-05,So,Svidler,D,2019,0
2019-10-05,So,Svidler,H,2019,1
2019-10-06,Nepomniachtchi,Firouzja,H,2019,1
2019-10-06,Nakamura,Caruana,A,2019,-1
2019-10-06,Firouzja,Nepomniachtchi,D,2019,0
2019-10-06,Caruana,Nakamura,D,2019,0
2019-10-06,Firouzja,Nepomniachtchi,H,2019,1
2019-10-06,Caruana,Nakamura,H,2019,1
2019-10-06,Nepomniachtchi,Firouzja,H,2019,1
2019-10-12,Wang Hao,Bu Xiangzhi,H,2019,1
2019-10-12,Wang Hao,Bu Xiangzhi,H,2019,1
2019-10-13,Caruana,Wang Hao,D,2019,0
2019-10-13,Caruana,Wang Hao,D,2019,0
2019-10-17,Aronian,Wang Hao,H,2019,1
2019-10-17,Grischuk,Caruana,D,2019,0
2019-10-17,Aronian,Wang Hao,H,2019,1
2019-10-18,Wang Hao,Carlsen,D,2019,0
2019-10-18,Caruana,Aronian,D,2019,0
2019-10-18,Wang Hao,Carlsen,D,2019,0
2019-10-19,Vitiugov,Wang Hao,D,2019,0
2019-10-19,Carlsen,Caruana,D,2019,0
2019-10-19,Carlsen,Caruana,D,2019,0
2019-10-19,Vitiugov,Wang Hao,D,2019,0
2019-10-20,Carlsen,Matlakov,H,2019,1
2019-10-20,Anand,Wang Hao,A,2019,-1
2019-10-20,Nakamura,Aronian,D,2019,0
2019-10-20,Carlsen,Matlakov,H,2019,1
2019-10-20,Anand,Wang Hao,A,2019,-1
2019-10-21,Aronian,Carlsen,D,2019,0
2019-10-21,Nakamura,Caruana,D,2019,0
2019-10-25,Navara,Duda,D,2019,0
2019-10-26,Aronian,Navara,D,2019,0
2019-10-27,Mamedyarov,Navara,D,2019,0
2019-10-27,Nepomniachtchi,So,D,2019,0
2019-10-27,Carlsen,Caruana,A,2019,-1
2019-10-27,So,Nepomniachtchi,D,2019,0
2019-10-27,Caruana,Carlsen,A,2019,-1
2019-10-28,Andreikin,Aronian,D,2019,0
2019-10-28,So,Nepomniachtchi,H,2019,1
2019-10-28,Caruana,Carlsen,A,2019,-1
2019-10-28,Nepomniachtchi,So,A,2019,-1
2019-10-28,Carlsen,Caruana,D,2019,0
2019-10-29,Carlsen,Caruana,H,2019,1
2019-10-29,Caruana,Carlsen,A,2019,-1
2019-10-29,Caruana,Carlsen,H,2019,1
2019-10-29,So,Nepomniachtchi,D,2019,0
2019-10-29,Carlsen,Caruana,D,2019,0
2019-10-29,Nepomniachtchi,So,D,2019,0
2019-10-29,So,Nepomniachtchi,H,2019,1
2019-10-31,Caruana,Nepomniachtchi,H,2019,1
2019-10-31,Carlsen,So,D,2019,0
2019-10-31,Nepomniachtchi,Caruana,H,2019,1
2019-10-31,So,Carlsen,H,2019,1
2019-11-01,Mamedyarov,Aronian,D,2019,0
2019-11-01,Nepomniachtchi,Caruana,H,2019,1
2019-11-01,So,Carlsen,H,2019,1
2019-11-01,Caruana,Nepomniachtchi,D,2019,0
2019-11-01,Carlsen,So,A,2019,-1
2019-11-02,So,Carlsen,H,2019,1
2019-11-02,Caruana,Nepomniachtchi,D,2019,0
2019-11-02,Caruana,Nepomniachtchi,A,2019,-1
2019-11-02,Nepomniachtchi,Caruana,H,2019,1
2019-11-02,Andreikin,Duda,D,2019,0
2019-11-02,Wojtaszek,Vitiugov,D,2019,0
2019-11-02,Carlsen,So,D,2019,0
2019-11-03,Nakamura,Topalov,A,2019,-1
2019-11-03,MVL,Wei Yi,H,2019,1
2019-11-03,Wojtaszek,Grischuk,D,2019,0
2019-11-03,Svidler,Harikrishna,H,2019,1
2019-11-03,Duda,Nepomniachtchi,H,2019,1
2019-11-03,Navara,Vitiugov,D,2019,0
2019-11-05,MVL,Wei Yi,H,2019,1
2019-11-05,Nakamura,Topalov,A,2019,-1
2019-11-05,Svidler,Harikrishna,H,2019,1
2019-11-05,Wojtaszek,Grischuk,D,2019,0
2019-11-05,Duda,Nepomniachtchi,H,2019,1
2019-11-05,Navara,Vitiugov,D,2019,0
2019-11-06,Le Quang Liem,Aronian,D,2019,0
2019-11-06,Le Quang Liem,Mamedyarov,D,2019,0
2019-11-06,Artemiev,Anand,A,2019,-1
2019-11-06,Caruana,Aronian,A,2019,-1
2019-11-06,Wei Yi,MVL,D,2019,0
2019-11-06,Grischuk,Wojtaszek,D,2019,0
2019-11-06,Wei Yi,MVL,D,2019,0
2019-11-06,Topalov,Nakamura,D,2019,0
2019-11-06,Harikrishna,Svidler,D,2019,0
2019-11-06,Vitiugov,Navara,D,2019,0
2019-11-06,Nepomniachtchi,Duda,D,2019,0
2019-11-06,Giri,So,H,2019,1
2019-11-07,Giri,Le Quang Liem,H,2019,1
2019-11-07,Le Quang Liem,Caruana,A,2019,-1
2019-11-07,Karjakin,Le Quang Liem,D,2019,0
2019-11-08,Anand,Le Quang Liem,A,2019,-1
2019-11-08,Le Quang Liem,Artemiev,D,2019,0
2019-11-08,Le Quang Liem,So,D,2019,0
2019-11-08,Anand,Caruana,H,2019,1
2019-11-08,Mamedyarov,Giri,H,2019,1
2019-11-08,Topalov,MVL,A,2019,-1
2019-11-08,Yu Yangyi,Duda,D,2019,0
2019-11-08,Grischuk,Navara,D,2019,0
2019-11-08,Topalov,MVL,A,2019,-1
2019-11-08,Yu Yangyi,Duda,D,2019,0
2019-11-08,Artemiev,Karjakin,A,2019,-1
2019-11-09,So,Le Quang Liem,A,2019,-1
2019-11-09,Le Quang Liem,Mamedyarov,D,2019,0
2019-11-09,Caruana,Le Quang Liem,D,2019,0
2019-11-09,Le Quang Liem,Giri,H,2019,1
2019-11-09,Artemiev,Aronian,A,2019,-1
2019-11-09,Le Quang Liem,Artemiev,H,2019,1
2019-11-09,Karjakin,Le Quang Liem,D,2019,0
2019-11-09,Le Quang Liem,Aronian,D,2019,0
2019-11-09,MVL,Topalov,D,2019,0
2019-11-09,Duda,Yu Yangyi,H,2019,1
2019-11-09,MVL,Topalov,D,2019,0
2019-11-09,Duda,Yu Yangyi,H,2019,1
2019-11-09,Navara,Grischuk,A,2019,-1
2019-11-09,Anand,Le Quang Liem,A,2019,-1
2019-11-10,So,Artemiev,A,2019,-1
2019-11-10,Mamedyarov,Le Quang Liem,A,2019,-1
2019-11-10,Le Quang Liem,So,A,2019,-1
2019-11-10,Le Quang Liem,Caruana,H,2019,1
2019-11-10,Giri,Le Quang Liem,H,2019,1
2019-11-10,Artemiev,Le Quang Liem,D,2019,0
2019-11-10,Artemiev,Giri,H,2019,1
2019-11-10,Aronian,Le Quang Liem,H,2019,1
2019-11-10,Karjakin,Giri,D,2019,0
2019-11-10,Le Quang Liem,Karjakin,A,2019,-1
2019-11-10,Aronian,Karjakin,H,2019,1
2019-11-10,Karjakin,Aronian,D,2019,0
2019-11-10,Le Quang Liem,Anand,D,2019,0
2019-11-11,MVL,Grischuk,D,2019,0
2019-11-11,MVL,Grischuk,D,2019,0
2019-11-12,Howell,Harikrishna,D,2019,0
2019-11-12,Andreikin,Matlakov,D,2019,0
2019-11-12,Dominguez Perez,Mamedyarov,D,2019,0
2019-11-12,Grischuk,MVL,H,2019,1
2019-11-12,Grischuk,MVL,H,2019,1
2019-11-13,Harikrishna,Dominguez Perez,D,2019,0
2019-11-13,Matlakov,Vidit,D,2019,0
2019-11-13,Navara,Alekseenko,D,2019,0
2019-11-15,Dominguez Perez,Rapport,D,2019,0
2019-11-15,Grischuk,Duda,D,2019,0
2019-11-16,Rapport,Mamedyarov,D,2019,0
2019-11-16,Duda,Grischuk,D,2019,0
2019-11-21,Wei Yi,Wang Hao,D,2019,0
2019-11-22,Wei Yi,Wang Hao,D,2019,0
2019-11-22,Wei Yi,Wang Hao,D,2019,0
2019-11-22,Ding Liren,Vidit,D,2019,0
2019-11-22,Ding Liren,Vidit,D,2019,0
2019-11-22,Nepomniachtchi,Anand,H,2019,1
2019-11-22,Aronian,Carlsen,A,2019,-1
2019-11-22,So,Harikrishna,D,2019,0
2019-11-22,Nakamura,Giri,H,2019,1
2019-11-22,Giri,Aronian,D,2019,0
2019-11-22,Anand,So,H,2019,1
2019-11-22,Carlsen,Nepomniachtchi,H,2019,1
2019-11-22,Harikrishna,Ding Liren,D,2019,0
2019-11-22,Harikrishna,Ding Liren,D,2019,0
2019-11-22,Nepomniachtchi,Giri,A,2019,-1
2019-11-22,Harikrishna,Vidit,D,2019,0
2019-11-22,Ding Liren,Anand,D,2019,0
2019-11-22,Ding Liren,Anand,D,2019,0
2019-11-22,So,Carlsen,D,2019,0
2019-11-22,Aronian,Nakamura,D,2019,0
2019-11-22,Vidit,Nakamura,D,2019,0
2019-11-23,Ding Liren,Aronian,D,2019,0
2019-11-23,Ding Liren,Aronian,D,2019,0
2019-11-23,Vidit,Carlsen,D,2019,0
2019-11-23,Ding Liren,So,A,2019,-1
2019-11-23,Nepomniachtchi,Ding Liren,A,2019,-1
2019-11-23,Ding Liren,So,A,2019,-1
2019-11-23,Nepomniachtchi,Ding Liren,A,2019,-1
2019-11-24,Carlsen,Ding Liren,H,2019,1
2019-11-24,Carlsen,Ding Liren,H,2019,1
2019-11-24,So,Nakamura,A,2019,-1
2019-11-24,Nakamura,Ding Liren,D,2019,0
2019-11-24,Ding Liren,Giri,D,2019,0
2019-11-24,Ding Liren,Giri,D,2019,0
2019-11-24,Nakamura,Ding Liren,D,2019,0
2019-11-24,Harikrishna,Carlsen,D,2019,0
2019-11-25,Harikrishna,Ding Liren,A,2019,-1
2019-11-25,Ding Liren,Anand,D,2019,0
2019-11-25,Ding Liren,Anand,D,2019,0
2019-11-25,Aronian,Ding Liren,H,2019,1
2019-11-25,Aronian,Ding Liren,H,2019,1
2019-11-25,Ding Liren,Nepomniachtchi,D,2019,0
2019-11-25,Ding Liren,Nepomniachtchi,D,2019,0
2019-11-25,Harikrishna,Ding Liren,A,2019,-1
2019-11-25,Carlsen,Ding Liren,A,2019,-1
2019-11-25,Ding Liren,Nakamura,D,2019,0
2019-11-25,Ding Liren,Nakamura,D,2019,0
2019-11-25,Giri,Ding Liren,D,2019,0
2019-11-25,Giri,Ding Liren,D,2019,0
2019-11-25,Ding Liren,Vidit,A,2019,-1
2019-11-25,Ding Liren,Vidit,A,2019,-1
2019-11-25,Giri,Nakamura,D,2019,0
2019-11-25,So,Ding Liren,D,2019,0
2019-11-25,So,Ding Liren,D,2019,0
2019-11-25,Carlsen,Ding Liren,A,2019,-1
2019-11-26,Ding Liren,Aronian,H,2019,1
2019-11-26,Anand,Ding Liren,D,2019,0
2019-11-26,Nepomniachtchi,Ding Liren,A,2019,-1
2019-11-26,Ding Liren,Carlsen,H,2019,1
2019-11-26,Ding Liren,Harikrishna,A,2019,-1
2019-11-26,Ding Liren,Giri,D,2019,0
2019-11-26,Vidit,Ding Liren,D,2019,0
2019-11-26,Nakamura,Giri,D,2019,0
2019-11-26,Ding Liren,So,D,2019,0
2019-11-26,Nakamura,Ding Liren,D,2019,0
2019-12-01,Tomashevsky,Alekseenko,D,2019,0
2019-12-01,Alekseenko,Tomashevsky,D,2019,0
2019-12-02,Carlsen,MVL,D,2019,0
2019-12-02,Carlsen,MVL,D,2019,0
2019-12-02,Aronian,Ding Liren,D,2019,0
2019-12-03,Ding Liren,Aronian,D,2019,0
2019-12-03,MVL,Carlsen,D,2019,0
2019-12-03,Ding Liren,Aronian,D,2019,0
2019-12-03,MVL,Carlsen,D,2019,0
2019-12-04,Aronian,Ding Liren,H,2019,1
2019-12-04,Carlsen,MVL,D,2019,0
2019-12-04,Ding Liren,Aronian,H,2019,1
2019-12-04,MVL,Carlsen,D,2019,0
2019-12-04,Carlsen,MVL,A,2019,-1
2019-12-04,Carlsen,MVL,A,2019,-1
2019-12-04,MVL,Carlsen,A,2019,-1
2019-12-04,MVL,Carlsen,D,2019,0
2019-12-04,MVL,Carlsen,D,2019,0
2019-12-04,Aronian,Ding Liren,A,2019,-1
2019-12-04,Aronian,Ding Liren,A,2019,-1
2019-12-04,Ding Liren,Aronian,D,2019,0
2019-12-04,Ding Liren,Aronian,H,2019,1
2019-12-04,Carlsen,MVL,D,2019,0
2019-12-06,MVL,Ding Liren,D,2019,0
2019-12-06,Carlsen,Aronian,H,2019,1
2019-12-06,MVL,Ding Liren,D,2019,0
2019-12-06,Wang Hao,Harikrishna,D,2019,0
2019-12-07,Aronian,Carlsen,D,2019,0
